Name, Momentum, Velocity, Mass, Dist->BH, Active, Black Hole Mass, Date/Time
GiantCelestialBody(Clone)12,53.71073,1.074215,50,153.6418,True,785,2022-Nov-20 @ Time 20:47:55
GiantCelestialBody(Clone)11,64.80007,1.296001,50,67.45146,True,785,2022-Nov-20 @ Time 20:47:55
GiantCelestialBody (1),56.90784,1.138157,50,175.4076,True,785,2022-Nov-20 @ Time 20:47:55
GiantCelestialBody(Clone)13,152.6122,3.052245,50,33.42223,True,785,2022-Nov-20 @ Time 20:48:00
GiantCelestialBody(Clone)12,51.39532,1.027907,50,158.8721,True,785,2022-Nov-20 @ Time 20:48:00
GiantCelestialBody(Clone)11,57.73989,1.154798,50,71.26838,True,785,2022-Nov-20 @ Time 20:48:00
GiantCelestialBody (1),55.14747,1.102949,50,180.9289,True,785,2022-Nov-20 @ Time 20:48:00
GiantCelestialBody(Clone)13,147.0597,2.941195,50,35.50911,True,785,2022-Nov-20 @ Time 20:48:05
GiantCelestialBody(Clone)12,49.22383,0.9844767,50,163.9181,True,785,2022-Nov-20 @ Time 20:48:05
GiantCelestialBody(Clone)11,51.50322,1.030064,50,74.21465,True,785,2022-Nov-20 @ Time 20:48:05
GiantCelestialBody (1),53.47903,1.06958,50,186.3225,True,785,2022-Nov-20 @ Time 20:48:05
GiantCelestialBody(Clone)13,136.0746,2.721493,50,39.4934,True,785,2022-Nov-20 @ Time 20:48:10
GiantCelestialBody(Clone)12,47.20446,0.9440892,50,168.7146,True,785,2022-Nov-20 @ Time 20:48:10
GiantCelestialBody(Clone)11,46.53658,0.9307316,50,76.27629,True,785,2022-Nov-20 @ Time 20:48:10
GiantCelestialBody (1),51.91537,1.038307,50,191.5125,True,785,2022-Nov-20 @ Time 20:48:10
GiantCelestialBody(Clone)13,124.0974,2.481947,50,44.46422,True,785,2022-Nov-20 @ Time 20:48:15
GiantCelestialBody(Clone)12,45.29213,0.9058427,50,173.3326,True,785,2022-Nov-20 @ Time 20:48:15
GiantCelestialBody(Clone)11,43.26266,0.8652533,50,77.5778,True,785,2022-Nov-20 @ Time 20:48:15
GiantCelestialBody (1),50.42606,1.008521,50,196.5705,True,785,2022-Nov-20 @ Time 20:48:15
GiantCelestialBody(Clone)13,113.2012,2.264024,50,49.73466,True,785,2022-Nov-20 @ Time 20:48:20
GiantCelestialBody(Clone)12,43.4796,0.869592,50,177.7634,True,785,2022-Nov-20 @ Time 20:48:20
GiantCelestialBody(Clone)11,41.6465,0.83293,50,78.17616,True,785,2022-Nov-20 @ Time 20:48:20
GiantCelestialBody (1),49.00837,0.9801674,50,201.4832,True,785,2022-Nov-20 @ Time 20:48:20
GiantCelestialBody(Clone)13,103.7675,2.075351,50,54.9503,True,785,2022-Nov-20 @ Time 20:48:25
GiantCelestialBody(Clone)12,41.75443,0.8350885,50,182.0162,True,785,2022-Nov-20 @ Time 20:48:25
GiantCelestialBody(Clone)11,41.57904,0.8315809,50,78.10155,True,785,2022-Nov-20 @ Time 20:48:25
GiantCelestialBody (1),47.65461,0.9530922,50,206.2571,True,785,2022-Nov-20 @ Time 20:48:25
GiantCelestialBody(Clone)13,95.71815,1.914363,50,59.91951,True,785,2022-Nov-20 @ Time 20:48:30
GiantCelestialBody(Clone)12,40.11275,0.802255,50,186.0832,True,785,2022-Nov-20 @ Time 20:48:30
GiantCelestialBody(Clone)11,42.96309,0.8592618,50,77.36766,True,785,2022-Nov-20 @ Time 20:48:30
GiantCelestialBody (1),46.3633,0.9272659,50,210.8802,True,785,2022-Nov-20 @ Time 20:48:30
GiantCelestialBody(Clone)13,88.75895,1.775179,50,64.61967,True,785,2022-Nov-20 @ Time 20:48:35
GiantCelestialBody(Clone)12,38.52667,0.7705335,50,190.0194,True,785,2022-Nov-20 @ Time 20:48:35
GiantCelestialBody(Clone)11,45.73173,0.9146346,50,75.95726,True,785,2022-Nov-20 @ Time 20:48:35
GiantCelestialBody (1),45.11362,0.9022724,50,215.4123,True,785,2022-Nov-20 @ Time 20:48:35
GiantCelestialBody(Clone)13,82.80853,1.656171,50,68.94138,True,785,2022-Nov-20 @ Time 20:48:40
GiantCelestialBody(Clone)12,37.01407,0.7402815,50,193.7688,True,785,2022-Nov-20 @ Time 20:48:40
GiantCelestialBody(Clone)11,49.7621,0.9952421,50,73.87663,True,785,2022-Nov-20 @ Time 20:48:40
GiantCelestialBody (1),43.92048,0.8784096,50,219.7864,True,785,2022-Nov-20 @ Time 20:48:40
GiantCelestialBody(Clone)13,77.63293,1.552659,50,72.92638,True,785,2022-Nov-20 @ Time 20:48:45
GiantCelestialBody(Clone)12,35.55004,0.7110008,50,197.383,True,785,2022-Nov-20 @ Time 20:48:45
GiantCelestialBody(Clone)11,55.06442,1.101288,50,71.07642,True,785,2022-Nov-20 @ Time 20:48:45
GiantCelestialBody (1),42.76491,0.8552982,50,224.0602,True,785,2022-Nov-20 @ Time 20:48:45
GiantCelestialBody(Clone)13,73.15244,1.463049,50,76.54215,True,785,2022-Nov-20 @ Time 20:48:50
GiantCelestialBody(Clone)12,34.14064,0.6828128,50,200.8382,True,785,2022-Nov-20 @ Time 20:48:50
GiantCelestialBody(Clone)11,61.6532,1.233064,50,67.53629,True,785,2022-Nov-20 @ Time 20:48:50
GiantCelestialBody (1),41.65224,0.8330449,50,228.2034,True,785,2022-Nov-20 @ Time 20:48:50
GiantCelestialBody(Clone)13,69.23883,1.384777,50,79.82234,True,785,2022-Nov-20 @ Time 20:48:55
GiantCelestialBody(Clone)12,32.76968,0.6553936,50,204.1667,True,785,2022-Nov-20 @ Time 20:48:55
GiantCelestialBody(Clone)11,69.77094,1.395419,50,63.16679,True,785,2022-Nov-20 @ Time 20:48:55
GiantCelestialBody (1),40.57007,0.8114015,50,232.2528,True,785,2022-Nov-20 @ Time 20:48:55
GiantCelestialBody(Clone)13,65.84166,1.316833,50,82.75877,True,785,2022-Nov-20 @ Time 20:49:00
GiantCelestialBody(Clone)12,31.43847,0.6287694,50,207.3584,True,785,2022-Nov-20 @ Time 20:49:00
GiantCelestialBody(Clone)11,79.79301,1.59586,50,57.89414,True,785,2022-Nov-20 @ Time 20:49:00
GiantCelestialBody (1),39.5197,0.7903939,50,236.195,True,785,2022-Nov-20 @ Time 20:49:00
GiantCelestialBody(Clone)13,62.92006,1.258401,50,85.34951,True,785,2022-Nov-20 @ Time 20:49:05
GiantCelestialBody(Clone)12,30.14821,0.6029642,50,210.4051,True,785,2022-Nov-20 @ Time 20:49:05
GiantCelestialBody(Clone)11,92.42966,1.848593,50,51.62276,True,785,2022-Nov-20 @ Time 20:49:05
GiantCelestialBody (1),38.50212,0.7700424,50,240.0178,True,785,2022-Nov-20 @ Time 20:49:05
GiantCelestialBody(Clone)13,60.40398,1.208079,50,87.63113,True,785,2022-Nov-20 @ Time 20:49:10
GiantCelestialBody(Clone)12,28.88029,0.5776058,50,213.3458,True,785,2022-Nov-20 @ Time 20:49:10
GiantCelestialBody(Clone)11,109.3831,2.187662,50,44.09349,True,785,2022-Nov-20 @ Time 20:49:10
GiantCelestialBody (1),37.50244,0.7500488,50,243.7691,True,785,2022-Nov-20 @ Time 20:49:10
GiantCelestialBody(Clone)13,58.30714,1.166143,50,89.57388,True,785,2022-Nov-20 @ Time 20:49:15
GiantCelestialBody(Clone)12,27.65233,0.5530466,50,216.1368,True,785,2022-Nov-20 @ Time 20:49:15
GiantCelestialBody(Clone)11,133.7835,2.67567,50,35.17235,True,785,2022-Nov-20 @ Time 20:49:15
GiantCelestialBody (1),36.53371,0.7306741,50,247.3916,True,785,2022-Nov-20 @ Time 20:49:15
GiantCelestialBody(Clone)13,56.5854,1.131708,50,91.20792,True,785,2022-Nov-20 @ Time 20:49:20
GiantCelestialBody(Clone)12,26.44839,0.5289678,50,218.8151,True,785,2022-Nov-20 @ Time 20:49:20
GiantCelestialBody(Clone)11,175.166,3.50332,50,24.47462,True,785,2022-Nov-20 @ Time 20:49:20
GiantCelestialBody (1),35.58119,0.7116239,50,250.9317,True,785,2022-Nov-20 @ Time 20:49:20
GiantCelestialBody(Clone)13,55.24232,1.104846,50,92.52174,True,785,2022-Nov-20 @ Time 20:49:25
GiantCelestialBody(Clone)12,25.28064,0.5056129,50,221.3619,True,785,2022-Nov-20 @ Time 20:49:25
GiantCelestialBody(Clone)11,256.5885,5.13177,50,13.31192,True,785,2022-Nov-20 @ Time 20:49:25
GiantCelestialBody (1),34.64951,0.6929902,50,254.3627,True,785,2022-Nov-20 @ Time 20:49:25
GiantCelestialBody(Clone)13,54.21017,1.084203,50,93.51598,True,785,2022-Nov-20 @ Time 20:49:30
GiantCelestialBody(Clone)12,24.1523,0.4830459,50,223.7914,True,785,2022-Nov-20 @ Time 20:49:30
GiantCelestialBody(Clone)11,228.5603,4.571206,50,16.15354,True,785,2022-Nov-20 @ Time 20:49:30
GiantCelestialBody (1),33.73663,0.6747326,50,257.7008,True,785,2022-Nov-20 @ Time 20:49:30
GiantCelestialBody(Clone)13,53.45197,1.069039,50,94.18642,True,785,2022-Nov-20 @ Time 20:49:35
GiantCelestialBody(Clone)12,23.06002,0.4612004,50,226.1074,True,785,2022-Nov-20 @ Time 20:49:35
GiantCelestialBody(Clone)11,160.5204,3.210407,50,27.75753,True,785,2022-Nov-20 @ Time 20:49:35
GiantCelestialBody (1),32.84937,0.6569875,50,260.9482,True,785,2022-Nov-20 @ Time 20:49:35
GiantCelestialBody(Clone)13,53.04754,1.060951,50,94.54708,True,785,2022-Nov-20 @ Time 20:49:40
GiantCelestialBody(Clone)12,21.99171,0.4398341,50,228.3212,True,785,2022-Nov-20 @ Time 20:49:40
GiantCelestialBody(Clone)11,125.6082,2.512164,50,37.99086,True,785,2022-Nov-20 @ Time 20:49:40
GiantCelestialBody (1),31.98234,0.6396468,50,264.1197,True,785,2022-Nov-20 @ Time 20:49:40
GiantCelestialBody(Clone)13,53.00225,1.060045,50,94.6067,True,785,2022-Nov-20 @ Time 20:49:45
GiantCelestialBody(Clone)12,20.9522,0.4190439,50,230.4177,True,785,2022-Nov-20 @ Time 20:49:45
GiantCelestialBody(Clone)11,103.8873,2.077746,50,46.51009,True,785,2022-Nov-20 @ Time 20:49:45
GiantCelestialBody (1),31.13966,0.6227933,50,267.1922,True,785,2022-Nov-20 @ Time 20:49:45
GiantCelestialBody(Clone)13,53.29995,1.065999,50,94.37274,True,785,2022-Nov-20 @ Time 20:49:50
GiantCelestialBody(Clone)12,19.93091,0.3986182,50,232.4156,True,785,2022-Nov-20 @ Time 20:49:50
GiantCelestialBody(Clone)11,88.39371,1.767874,50,53.68454,True,785,2022-Nov-20 @ Time 20:49:50
GiantCelestialBody (1),30.3127,0.606254,50,270.1922,True,785,2022-Nov-20 @ Time 20:49:50
GiantCelestialBody(Clone)13,53.92529,1.078506,50,93.85111,True,785,2022-Nov-20 @ Time 20:49:55
GiantCelestialBody(Clone)12,18.93437,0.3786873,50,234.3009,True,785,2022-Nov-20 @ Time 20:49:55
GiantCelestialBody(Clone)11,76.59692,1.531938,50,59.68885,True,785,2022-Nov-20 @ Time 20:49:55
GiantCelestialBody (1),29.50669,0.5901338,50,273.0975,True,785,2022-Nov-20 @ Time 20:49:55
GiantCelestialBody(Clone)13,54.87888,1.097578,50,93.03596,True,785,2022-Nov-20 @ Time 20:50:00
GiantCelestialBody(Clone)12,17.94946,0.3589891,50,236.0972,True,785,2022-Nov-20 @ Time 20:50:00
GiantCelestialBody(Clone)11,67.119,1.34238,50,64.75105,True,785,2022-Nov-20 @ Time 20:50:00
GiantCelestialBody (1),28.71109,0.5742219,50,275.944,True,785,2022-Nov-20 @ Time 20:50:00
GiantCelestialBody(Clone)13,56.14075,1.122815,50,91.94109,True,785,2022-Nov-20 @ Time 20:50:05
GiantCelestialBody(Clone)12,16.99087,0.3398174,50,237.7773,True,785,2022-Nov-20 @ Time 20:50:05
GiantCelestialBody(Clone)11,59.4673,1.189346,50,68.90367,True,785,2022-Nov-20 @ Time 20:50:05
GiantCelestialBody (1),27.93783,0.5587566,50,278.6881,True,785,2022-Nov-20 @ Time 20:50:05
GiantCelestialBody(Clone)13,57.72331,1.154466,50,90.55479,True,785,2022-Nov-20 @ Time 20:50:10
GiantCelestialBody(Clone)12,16.04631,0.3209263,50,239.3633,True,785,2022-Nov-20 @ Time 20:50:10
GiantCelestialBody(Clone)11,53.20032,1.064006,50,72.2825,True,785,2022-Nov-20 @ Time 20:50:10
GiantCelestialBody (1),27.17706,0.5435412,50,281.3645,True,785,2022-Nov-20 @ Time 20:50:10
GiantCelestialBody(Clone)13,59.62572,1.192514,50,88.87971,True,785,2022-Nov-20 @ Time 20:50:15
GiantCelestialBody(Clone)12,15.11927,0.3023853,50,240.8493,True,785,2022-Nov-20 @ Time 20:50:15
GiantCelestialBody(Clone)11,48.19013,0.9638026,50,74.92732,True,785,2022-Nov-20 @ Time 20:50:15
GiantCelestialBody (1),26.43157,0.5286314,50,283.9634,True,785,2022-Nov-20 @ Time 20:50:15
GiantCelestialBody(Clone)13,61.86617,1.237323,50,86.90549,True,785,2022-Nov-20 @ Time 20:50:20
GiantCelestialBody(Clone)12,14.20609,0.2841218,50,242.2417,True,785,2022-Nov-20 @ Time 20:50:20
GiantCelestialBody(Clone)11,44.3759,0.8875181,50,76.88588,True,785,2022-Nov-20 @ Time 20:50:20
GiantCelestialBody (1),25.69831,0.5139661,50,286.4961,True,785,2022-Nov-20 @ Time 20:50:20
GiantCelestialBody(Clone)13,64.4417,1.288834,50,84.64532,True,785,2022-Nov-20 @ Time 20:50:25
GiantCelestialBody(Clone)12,13.31437,0.2662874,50,243.5301,True,785,2022-Nov-20 @ Time 20:50:25
GiantCelestialBody(Clone)11,41.81014,0.8362029,50,78.17116,True,785,2022-Nov-20 @ Time 20:50:25
GiantCelestialBody (1),24.98298,0.4996597,50,288.9438,True,785,2022-Nov-20 @ Time 20:50:25
GiantCelestialBody(Clone)13,67.38251,1.34765,50,82.08918,True,785,2022-Nov-20 @ Time 20:50:30
GiantCelestialBody(Clone)12,12.44129,0.2488257,50,244.7211,True,785,2022-Nov-20 @ Time 20:50:30
GiantCelestialBody(Clone)11,40.52636,0.8105271,50,78.81011,True,785,2022-Nov-20 @ Time 20:50:30
GiantCelestialBody (1),24.28262,0.4856523,50,291.3181,True,785,2022-Nov-20 @ Time 20:50:30
GiantCelestialBody(Clone)13,70.70521,1.414104,50,79.24631,True,785,2022-Nov-20 @ Time 20:50:35
GiantCelestialBody(Clone)12,11.59167,0.2318334,50,245.811,True,785,2022-Nov-20 @ Time 20:50:35
GiantCelestialBody(Clone)11,40.56064,0.8112128,50,78.81261,True,785,2022-Nov-20 @ Time 20:50:35
GiantCelestialBody (1),23.59984,0.4719969,50,293.6111,True,785,2022-Nov-20 @ Time 20:50:35
GiantCelestialBody(Clone)13,74.46124,1.489225,50,76.10527,True,785,2022-Nov-20 @ Time 20:50:40
GiantCelestialBody(Clone)12,10.7643,0.215286,50,246.8051,True,785,2022-Nov-20 @ Time 20:50:40
GiantCelestialBody(Clone)11,41.90439,0.8380879,50,78.18254,True,785,2022-Nov-20 @ Time 20:50:40
GiantCelestialBody (1),22.93178,0.4586356,50,295.8336,True,785,2022-Nov-20 @ Time 20:50:40
GiantCelestialBody(Clone)13,78.70404,1.574081,50,72.66587,True,785,2022-Nov-20 @ Time 20:50:45
GiantCelestialBody(Clone)12,9.962588,0.1992518,50,247.7039,True,785,2022-Nov-20 @ Time 20:50:45
GiantCelestialBody(Clone)11,44.51842,0.8903685,50,76.91139,True,785,2022-Nov-20 @ Time 20:50:45
GiantCelestialBody (1),22.2783,0.445566,50,297.9868,True,785,2022-Nov-20 @ Time 20:50:45
GiantCelestialBody(Clone)13,83.52199,1.67044,50,68.91595,True,785,2022-Nov-20 @ Time 20:50:50
GiantCelestialBody(Clone)12,9.188425,0.1837685,50,248.5104,True,785,2022-Nov-20 @ Time 20:50:50
GiantCelestialBody(Clone)11,48.37147,0.9674293,50,74.97269,True,785,2022-Nov-20 @ Time 20:50:50
GiantCelestialBody (1),21.63668,0.4327335,50,300.0803,True,785,2022-Nov-20 @ Time 20:50:50
GiantCelestialBody(Clone)13,88.9628,1.779256,50,64.89518,True,785,2022-Nov-20 @ Time 20:50:55
GiantCelestialBody(Clone)12,8.454906,0.1690981,50,249.2185,True,785,2022-Nov-20 @ Time 20:50:55
GiantCelestialBody(Clone)11,53.41508,1.068302,50,72.35382,True,785,2022-Nov-20 @ Time 20:50:55
GiantCelestialBody (1),21.01173,0.4202346,50,302.0985,True,785,2022-Nov-20 @ Time 20:50:55
GiantCelestialBody(Clone)13,95.14898,1.90298,50,60.6104,True,785,2022-Nov-20 @ Time 20:51:00
GiantCelestialBody(Clone)12,7.76838,0.1553676,50,249.8321,True,785,2022-Nov-20 @ Time 20:51:00
GiantCelestialBody(Clone)11,59.71732,1.194346,50,69.00776,True,785,2022-Nov-20 @ Time 20:51:00
GiantCelestialBody (1),20.40051,0.4080101,50,304.051,True,785,2022-Nov-20 @ Time 20:51:00
GiantCelestialBody(Clone)13,102.2006,2.044011,50,56.10288,True,785,2022-Nov-20 @ Time 20:51:05
GiantCelestialBody(Clone)12,7.141571,0.1428314,50,250.351,True,785,2022-Nov-20 @ Time 20:51:05
GiantCelestialBody(Clone)11,67.4519,1.349038,50,64.87729,True,785,2022-Nov-20 @ Time 20:51:05
GiantCelestialBody (1),19.80254,0.3960508,50,305.9388,True,785,2022-Nov-20 @ Time 20:51:05
GiantCelestialBody(Clone)13,110.2722,2.205444,50,51.43075,True,785,2022-Nov-20 @ Time 20:51:10
GiantCelestialBody(Clone)12,6.588843,0.1317769,50,250.7772,True,785,2022-Nov-20 @ Time 20:51:10
GiantCelestialBody(Clone)11,77.02618,1.540524,50,59.8609,True,785,2022-Nov-20 @ Time 20:51:10
GiantCelestialBody (1),19.21497,0.3842995,50,307.7702,True,785,2022-Nov-20 @ Time 20:51:10
GiantCelestialBody(Clone)13,119.4616,2.389232,50,46.73451,True,785,2022-Nov-20 @ Time 20:51:15
GiantCelestialBody(Clone)12,6.131381,0.1226276,50,251.1097,True,785,2022-Nov-20 @ Time 20:51:15
GiantCelestialBody(Clone)11,89.18962,1.783792,50,53.83427,True,785,2022-Nov-20 @ Time 20:51:15
GiantCelestialBody (1),18.63732,0.3727464,50,309.5455,True,785,2022-Nov-20 @ Time 20:51:15
GiantCelestialBody(Clone)13,129.6973,2.593945,50,42.32053,True,785,2022-Nov-20 @ Time 20:51:20
GiantCelestialBody(Clone)12,5.796178,0.1159236,50,251.3458,True,785,2022-Nov-20 @ Time 20:51:20
GiantCelestialBody(Clone)11,105.2981,2.105962,50,46.71426,True,785,2022-Nov-20 @ Time 20:51:20
GiantCelestialBody (1),18.07567,0.3615133,50,311.2446,True,785,2022-Nov-20 @ Time 20:51:20
GiantCelestialBody(Clone)13,142.5009,2.850019,50,38.56601,True,785,2022-Nov-20 @ Time 20:51:25
GiantCelestialBody(Clone)12,5.599356,0.1119871,50,251.4892,True,785,2022-Nov-20 @ Time 20:51:25
GiantCelestialBody(Clone)11,129.9657,2.599314,50,38.19827,True,785,2022-Nov-20 @ Time 20:51:25
GiantCelestialBody (1),17.52232,0.3504464,50,312.8893,True,785,2022-Nov-20 @ Time 20:51:25
GiantCelestialBody(Clone)13,172.4344,3.448687,50,34.87205,True,785,2022-Nov-20 @ Time 20:51:30
GiantCelestialBody(Clone)12,5.557163,0.1111433,50,251.5394,True,785,2022-Nov-20 @ Time 20:51:30
GiantCelestialBody(Clone)11,140.889,2.817781,50,29.95457,True,785,2022-Nov-20 @ Time 20:51:30
GiantCelestialBody (1),16.97851,0.3395701,50,314.4731,True,785,2022-Nov-20 @ Time 20:51:30
GiantCelestialBody(Clone)13,175.9983,3.519966,50,31.46899,True,785,2022-Nov-20 @ Time 20:51:35
GiantCelestialBody(Clone)12,5.673429,0.1134686,50,251.4969,True,785,2022-Nov-20 @ Time 20:51:35
GiantCelestialBody(Clone)11,158.9998,3.179996,50,24.51249,True,785,2022-Nov-20 @ Time 20:51:35
GiantCelestialBody (1),16.44297,0.3288594,50,315.9968,True,785,2022-Nov-20 @ Time 20:51:35
GiantCelestialBody(Clone)13,172.5298,3.450597,50,32.33637,True,785,2022-Nov-20 @ Time 20:51:40
GiantCelestialBody(Clone)12,5.939732,0.1187946,50,251.3615,True,785,2022-Nov-20 @ Time 20:51:40
GiantCelestialBody(Clone)11,186.7426,3.734853,50,19.82273,True,785,2022-Nov-20 @ Time 20:51:40
GiantCelestialBody (1),15.91256,0.3182512,50,317.4664,True,785,2022-Nov-20 @ Time 20:51:40
GiantCelestialBody(Clone)13,160.2487,3.204974,50,37.01966,True,785,2022-Nov-20 @ Time 20:51:45
GiantCelestialBody(Clone)12,6.32915,0.126583,50,251.1362,True,785,2022-Nov-20 @ Time 20:51:45
GiantCelestialBody(Clone)11,193.1051,3.862102,50,18.95358,True,785,2022-Nov-20 @ Time 20:51:45
GiantCelestialBody (1),15.3942,0.3078839,50,318.8652,True,785,2022-Nov-20 @ Time 20:51:45
GiantCelestialBody(Clone)13,146.1794,2.923589,50,43.8826,True,785,2022-Nov-20 @ Time 20:51:50
GiantCelestialBody(Clone)12,6.817741,0.1363548,50,250.8197,True,785,2022-Nov-20 @ Time 20:51:50
GiantCelestialBody(Clone)11,169.3307,3.386614,50,22.81665,True,785,2022-Nov-20 @ Time 20:51:50
GiantCelestialBody (1),14.88408,0.2976816,50,320.2108,True,785,2022-Nov-20 @ Time 20:51:50
GiantCelestialBody(Clone)13,132.9449,2.658899,50,51.5201,True,785,2022-Nov-20 @ Time 20:51:56
GiantCelestialBody(Clone)12,7.382278,0.1476456,50,250.4137,True,785,2022-Nov-20 @ Time 20:51:56
GiantCelestialBody(Clone)11,144.4145,2.88829,50,28.55642,True,785,2022-Nov-20 @ Time 20:51:56
GiantCelestialBody (1),14.38566,0.2877133,50,321.4984,True,785,2022-Nov-20 @ Time 20:51:56
GiantCelestialBody(Clone)13,119.3356,2.386713,50,59.04164,True,785,2022-Nov-20 @ Time 20:52:01
GiantCelestialBody(Clone)12,8.007071,0.1601414,50,249.9183,True,785,2022-Nov-20 @ Time 20:52:01
GiantCelestialBody(Clone)11,121.4974,2.429948,50,34.59388,True,785,2022-Nov-20 @ Time 20:52:01
GiantCelestialBody (1),13.89871,0.2779743,50,322.7284,True,785,2022-Nov-20 @ Time 20:52:01
GiantCelestialBody(Clone)13,109.1379,2.182758,50,66.27231,True,785,2022-Nov-20 @ Time 20:52:06
GiantCelestialBody(Clone)12,8.677575,0.1735515,50,249.3363,True,785,2022-Nov-20 @ Time 20:52:06
GiantCelestialBody(Clone)11,102.6014,2.052028,50,39.91184,True,785,2022-Nov-20 @ Time 20:52:06
GiantCelestialBody (1),13.42472,0.2684944,50,323.897,True,785,2022-Nov-20 @ Time 20:52:06
GiantCelestialBody(Clone)13,101.2522,2.025043,50,73.26726,True,785,2022-Nov-20 @ Time 20:52:11
GiantCelestialBody(Clone)12,9.387401,0.187748,50,248.6656,True,785,2022-Nov-20 @ Time 20:52:11
GiantCelestialBody(Clone)11,89.01641,1.780328,50,44.11912,True,785,2022-Nov-20 @ Time 20:52:11
GiantCelestialBody (1),12.96159,0.2592319,50,325.0096,True,785,2022-Nov-20 @ Time 20:52:11
GiantCelestialBody(Clone)13,94.70455,1.894091,50,80.06281,True,785,2022-Nov-20 @ Time 20:52:16
GiantCelestialBody(Clone)12,10.13611,0.2027221,50,247.8997,True,785,2022-Nov-20 @ Time 20:52:16
GiantCelestialBody(Clone)11,79.51788,1.590358,50,47.20493,True,785,2022-Nov-20 @ Time 20:52:16
GiantCelestialBody (1),12.50588,0.2501176,50,326.0747,True,785,2022-Nov-20 @ Time 20:52:16
GiantCelestialBody(Clone)13,89.15928,1.783186,50,86.56889,True,785,2022-Nov-20 @ Time 20:52:21
GiantCelestialBody(Clone)12,10.91018,0.2182036,50,247.0467,True,785,2022-Nov-20 @ Time 20:52:21
GiantCelestialBody(Clone)11,73.57368,1.471474,50,49.16127,True,785,2022-Nov-20 @ Time 20:52:21
GiantCelestialBody (1),12.0634,0.241268,50,327.0797,True,785,2022-Nov-20 @ Time 20:52:21
GiantCelestialBody(Clone)13,84.34697,1.686939,50,92.81528,True,785,2022-Nov-20 @ Time 20:52:26
GiantCelestialBody(Clone)12,11.70915,0.2341829,50,246.1031,True,785,2022-Nov-20 @ Time 20:52:26
GiantCelestialBody(Clone)11,70.87177,1.417435,50,50.03524,True,785,2022-Nov-20 @ Time 20:52:26
GiantCelestialBody (1),11.63286,0.2326573,50,328.0291,True,785,2022-Nov-20 @ Time 20:52:26
GiantCelestialBody(Clone)13,80.10874,1.602175,50,98.80977,True,785,2022-Nov-20 @ Time 20:52:31
GiantCelestialBody(Clone)12,12.53071,0.2506142,50,245.0683,True,785,2022-Nov-20 @ Time 20:52:31
GiantCelestialBody(Clone)11,71.33418,1.426684,50,49.84201,True,785,2022-Nov-20 @ Time 20:52:31
GiantCelestialBody (1),11.21499,0.2242997,50,328.9231,True,785,2022-Nov-20 @ Time 20:52:31
GiantCelestialBody(Clone)13,76.34642,1.526928,50,104.5397,True,785,2022-Nov-20 @ Time 20:52:36
GiantCelestialBody(Clone)12,13.37005,0.267401,50,243.9463,True,785,2022-Nov-20 @ Time 20:52:36
GiantCelestialBody(Clone)11,74.94366,1.498873,50,48.58295,True,785,2022-Nov-20 @ Time 20:52:36
GiantCelestialBody (1),10.81211,0.2162423,50,329.7588,True,785,2022-Nov-20 @ Time 20:52:36
GiantCelestialBody(Clone)13,72.95992,1.459198,50,110.0403,True,785,2022-Nov-20 @ Time 20:52:41
GiantCelestialBody(Clone)12,14.2297,0.2845941,50,242.7322,True,785,2022-Nov-20 @ Time 20:52:41
GiantCelestialBody(Clone)11,81.80002,1.636,50,46.2317,True,785,2022-Nov-20 @ Time 20:52:41
GiantCelestialBody (1),10.42361,0.2084722,50,330.5397,True,785,2022-Nov-20 @ Time 20:52:41
GiantCelestialBody(Clone)13,69.88657,1.397731,50,115.3223,True,785,2022-Nov-20 @ Time 20:52:46
GiantCelestialBody(Clone)12,15.1096,0.302192,50,241.4248,True,785,2022-Nov-20 @ Time 20:52:46
GiantCelestialBody(Clone)11,92.25327,1.845065,50,42.7384,True,785,2022-Nov-20 @ Time 20:52:46
GiantCelestialBody (1),10.05063,0.2010127,50,331.2661,True,785,2022-Nov-20 @ Time 20:52:46
GiantCelestialBody(Clone)13,67.05585,1.341117,50,120.4355,True,785,2022-Nov-20 @ Time 20:52:51
GiantCelestialBody(Clone)12,16.01748,0.3203497,50,240.0115,True,785,2022-Nov-20 @ Time 20:52:51
GiantCelestialBody(Clone)11,107.3205,2.146409,50,37.99376,True,785,2022-Nov-20 @ Time 20:52:51
GiantCelestialBody (1),9.69176,0.1938352,50,331.943,True,785,2022-Nov-20 @ Time 20:52:51
GiantCelestialBody(Clone)13,64.46307,1.289261,50,125.3272,True,785,2022-Nov-20 @ Time 20:52:56
GiantCelestialBody(Clone)12,16.94349,0.3388699,50,238.5071,True,785,2022-Nov-20 @ Time 20:52:56
GiantCelestialBody(Clone)11,128.7965,2.575929,50,31.99753,True,785,2022-Nov-20 @ Time 20:52:56
GiantCelestialBody (1),9.352851,0.187057,50,332.562,True,785,2022-Nov-20 @ Time 20:52:56
GiantCelestialBody(Clone)13,62.07218,1.241444,50,130.008,True,785,2022-Nov-20 @ Time 20:53:01
GiantCelestialBody(Clone)12,17.88791,0.3577582,50,236.9112,True,785,2022-Nov-20 @ Time 20:53:01
GiantCelestialBody(Clone)11,160.3193,3.206386,50,24.9192,True,785,2022-Nov-20 @ Time 20:53:01
GiantCelestialBody (1),9.035254,0.1807051,50,333.1238,True,785,2022-Nov-20 @ Time 20:53:01
